LKW_ID;Ladetyp;Zeit;Ladezeit;Leistung;Pplus;Pminus;SOC;z;Ladestrategie
381;NCS;4015;155;0,0;0,0;0,0;0,5057655447543822;1,0;p_max
381;NCS;4020;160;0,0;0,0;0,0;0,5057655447543822;1,0;p_max
381;NCS;4025;165;100,0;100,0;0,0;0,5057655447543822;1,0;p_max
381;NCS;4030;170;100,0;100,0;0,0;0,5156861796750171;1,0;p_max
381;NCS;4035;175;100,0;100,0;0,0;0,525606814595652;1,0;p_max
381;NCS;4040;180;100,0;100,0;0,0;0,5355274495162868;1,0;p_max
381;NCS;4045;185;100,0;100,0;0,0;0,5454480844369218;1,0;p_max
381;NCS;4050;190;100,0;100,0;0,0;0,5553687193575567;1,0;p_max
381;NCS;4055;195;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4060;200;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4065;205;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4070;210;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4075;215;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4080;220;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4085;225;0,0;0,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4090;230;100,0;100,0;0,0;0,5652893542781917;1,0;p_max
381;NCS;4095;235;100,0;100,0;0,0;0,5752099891988267;1,0;p_max
381;NCS;4100;240;0,0;0,0;0,0;0,5851306241194616;1,0;p_max
381;NCS;4105;245;100,0;100,0;0,0;0,5851306241194616;1,0;p_max
381;NCS;4110;250;0,0;0,0;0,0;0,5950512590400965;1,0;p_max
381;NCS;4115;255;0,0;0,0;0,0;0,5950512590400965;1,0;p_max
381;NCS;4120;260;0,0;0,0;0,0;0,5950512590400965;1,0;p_max
381;NCS;4125;265;100,0;100,0;0,0;0,5950512590400965;1,0;p_max
381;NCS;4130;270;100,0;100,0;0,0;0,6049718939607314;1,0;p_max
381;NCS;4135;275;100,0;100,0;0,0;0,614892528881366;1,0;p_max
381;NCS;4140;280;100,0;100,0;0,0;0,6248131638020009;1,0;p_max
381;NCS;4145;285;0,0;0,0;0,0;0,6347337987226359;1,0;p_max
381;NCS;4150;290;100,0;100,0;0,0;0,6347337987226359;1,0;p_max
381;NCS;4155;295;100,0;100,0;0,0;0,6446544336432709;1,0;p_max
381;NCS;4160;300;0,0;0,0;0,0;0,6545750685639058;1,0;p_max
381;NCS;4165;305;0,0;0,0;0,0;0,6545750685639058;1,0;p_max
381;NCS;4170;310;0,0;0,0;0,0;0,6545750685639058;1,0;p_max
381;NCS;4175;315;100,0;100,0;0,0;0,6545750685639057;1,0;p_max
381;NCS;4180;320;100,0;100,0;0,0;0,6644957034845406;1,0;p_max
381;NCS;4185;325;100,0;100,0;0,0;0,6744163384051756;1,0;p_max
381;NCS;4190;330;100,0;100,0;0,0;0,6843369733258104;1,0;p_max
381;NCS;4195;335;0,0;0,0;0,0;0,6942576082464454;1,0;p_max
381;NCS;4200;340;100,0;100,0;0,0;0,6942576082464454;1,0;p_max
381;NCS;4205;345;0,0;0,0;0,0;0,7041782431670803;1,0;p_max
381;NCS;4210;350;100,0;100,0;0,0;0,7041782431670803;1,0;p_max
381;NCS;4215;355;100,0;100,0;0,0;0,7140988780877152;1,0;p_max
381;NCS;4220;360;100,0;100,0;0,0;0,7240195130083501;1,0;p_max
381;NCS;4225;365;0,0;0,0;0,0;0,7339401479289851;1,0;p_max
381;NCS;4230;370;0,0;0,0;0,0;0,7339401479289851;1,0;p_max
381;NCS;4235;375;100,0;100,0;0,0;0,7339401479289851;1,0;p_max
381;NCS;4240;380;0,0;0,0;0,0;0,74386078284962;1,0;p_max
381;NCS;4245;385;100,0;100,0;0,0;0,74386078284962;1,0;p_max
381;NCS;4250;390;0,0;0,0;0,0;0,7537814177702549;1,0;p_max
381;NCS;4255;395;0,0;0,0;0,0;0,753781417770255;1,0;p_max
381;NCS;4260;400;100,0;100,0;0,0;0,753781417770255;1,0;p_max
381;NCS;4265;405;100,0;100,0;0,0;0,7637020526908899;1,0;p_max
381;NCS;4270;410;100,0;100,0;0,0;0,7736226876115248;1,0;p_max
381;NCS;4275;415;100,0;100,0;0,0;0,7835433225321596;1,0;p_max
381;NCS;4280;420;100,0;100,0;0,0;0,7934639574527945;1,0;p_max
381;NCS;4285;425;0,0;0,0;0,0;0,8033845923734295;1,0;p_max
381;NCS;4290;430;0,0;0,0;0,0;0,8033845923734295;1,0;p_max
381;NCS;4295;435;0,0;0,0;0,0;0,8033845923734293;1,0;p_max
381;NCS;4300;440;0,0;0,0;0,0;0,8033845923734293;1,0;p_max
381;NCS;4305;445;100,0;100,0;0,0;0,8033845923734293;1,0;p_max
381;NCS;4310;450;0,0;0,0;0,0;0,8133052272940642;1,0;p_max
381;NCS;4315;455;0,0;0,0;0,0;0,8133052272940642;1,0;p_max
381;NCS;4320;460;0,0;0,0;0,0;0,8133052272940642;1,0;p_max
381;NCS;4325;465;0,0;0,0;0,0;0,8133052272940642;1,0;p_max
381;NCS;4330;470;100,0;100,0;0,0;0,8133052272940642;1,0;p_max
381;NCS;4335;475;100,0;100,0;0,0;0,8232258622146991;1,0;p_max
381;NCS;4340;480;100,0;100,0;0,0;0,833146497135334;1,0;p_max
381;NCS;4345;485;100,0;100,0;0,0;0,843067132055969;1,0;p_max
381;NCS;4350;490;0,0;0,0;0,0;0,8529877669766038;1,0;p_max
381;NCS;4355;495;0,0;0,0;0,0;0,8529877669766038;1,0;p_max
381;NCS;4360;500;0,0;0,0;0,0;0,8529877669766038;1,0;p_max
381;NCS;4365;505;0,0;0,0;0,0;0,8529877669766038;1,0;p_max
381;NCS;4370;510;100,0;100,0;0,0;0,8529877669766038;1,0;p_max
381;NCS;4375;515;100,0;100,0;0,0;0,8629084018972388;1,0;p_max
381;NCS;4380;520;0,0;0,0;0,0;0,8728290368178737;1,0;p_max
381;NCS;4385;525;100,0;100,0;0,0;0,8728290368178737;1,0;p_max
381;NCS;4390;530;100,0;100,0;0,0;0,8827496717385086;1,0;p_max
381;NCS;4395;535;100,0;100,0;0,0;0,8926703066591436;1,0;p_max
381;NCS;4400;540;;;;0,9025909415797785;;p_max
382;MCS;3865;0;0,0;0,0;0,0;0,3542402184796306;1,0;p_max
382;MCS;3870;5;0,0;0,0;0,0;0,3542402184796306;1,0;p_max
382;MCS;3875;10;0,0;0,0;0,0;0,3542402184796306;1,0;p_max
382;MCS;3880;15;678,5645123359919;678,5645123359919;0,0;0,35424021847963066;1,0;p_max
382;MCS;3885;20;1000,0;1000,0;0,0;0,4327777777777779;1,0;p_max
382;MCS;3890;25;1000,0;1000,0;0,0;0,5485185185185186;1,0;p_max
382;MCS;3895;30;0,0;0,0;0,0;0,6642592592592593;1,0;p_max
382;MCS;3900;35;0,0;0,0;0,0;0,6642592592592593;1,0;p_max
382;MCS;3905;40;1000,0;1000,0;0,0;0,6642592592592593;1,0;p_max
382;MCS;3910;45;;;;0,78;;p_max
383;MCS;3885;0;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3890;5;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3895;10;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3900;15;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3905;20;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3910;25;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3915;30;0,0;0,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3920;35;1000,0;1000,0;0,0;0,3504707844411565;1,0;p_max
383;MCS;3925;40;0,0;0,0;0,0;0,44967713364750567;1,0;p_max
383;MCS;3930;45;;;;0,44967713364750567;;p_max
384;MCS;3885;0;0,0;0,0;0,0;0,3413867169520123;1,0;p_max
384;MCS;3890;5;0,0;0,0;0,0;0,3413867169520123;1,0;p_max
384;MCS;3895;10;20,488838101232204;20,488838101232204;0,0;0,3413867169520123;1,0;p_max
384;MCS;3900;15;0,0;0,0;0,0;0,3431652619260776;1,0;p_max
384;MCS;3905;20;1000,0;1000,0;0,0;0,3431652619260776;1,0;p_max
384;MCS;3910;25;561,9559603191597;561,9559603191597;0,0;0,4299708174816331;1,0;p_max
384;MCS;3915;30;0,0;0,0;0,0;0,4787517168148935;1,0;p_max
384;MCS;3920;35;0,0;0,0;0,0;0,4787517168148935;1,0;p_max
384;MCS;3925;40;0,0;0,0;0,0;0,4787517168148935;1,0;p_max
384;MCS;3930;45;;;;0,4787517168148935;;p_max
385;HPC;3885;0;0,0;0,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3890;5;0,0;0,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3895;10;0,0;0,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3900;15;0,0;0,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3905;20;0,0;0,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3910;25;350,0;350,0;0,0;0,3708243074086316;1,0;p_max
385;HPC;3915;30;350,0;350,0;0,0;0,401206251853076;1,0;p_max
385;HPC;3920;35;0,0;0,0;0,0;0,43158819629752043;1,0;p_max
385;HPC;3925;40;103,54524240702388;103,54524240702388;0,0;0,43158819629752043;1,0;p_max
385;HPC;3930;45;;;;0,4405764985897968;;p_max
386;NCS;3885;0;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3890;5;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3895;10;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3900;15;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3905;20;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3910;25;0,0;0,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3915;30;100,0;100,0;0,0;0,3538355124150868;1,0;p_max
386;NCS;3920;35;0,0;0,0;0,0;0,36251606797064256;1,0;p_max
386;NCS;3925;40;0,0;0,0;0,0;0,36251606797064256;1,0;p_max
386;NCS;3930;45;100,0;100,0;0,0;0,36251606797064256;1,0;p_max
386;NCS;3935;50;100,0;100,0;0,0;0,37119662352619814;1,0;p_max
386;NCS;3940;55;100,0;100,0;0,0;0,37987717908175367;1,0;p_max
386;NCS;3945;60;0,0;0,0;0,0;0,38855773463730925;1,0;p_max
386;NCS;3950;65;100,0;100,0;0,0;0,38855773463730925;1,0;p_max
386;NCS;3955;70;100,0;100,0;0,0;0,39723829019286483;1,0;p_max
386;NCS;3960;75;100,0;100,0;0,0;0,40591884574842035;1,0;p_max
386;NCS;3965;80;100,0;100,0;0,0;0,41459940130397593;1,0;p_max
386;NCS;3970;85;100,0;100,0;0,0;0,42327995685953146;1,0;p_max
386;NCS;3975;90;0,0;0,0;0,0;0,43196051241508704;1,0;p_max
386;NCS;3980;95;95,0;95,0;0,0;0,43196051241508704;1,0;p_max
386;NCS;3985;100;100,0;100,0;0,0;0,44020704019286483;1,0;p_max
386;NCS;3990;105;100,0;100,0;0,0;0,44888759574842035;1,0;p_max
386;NCS;3995;110;100,0;100,0;0,0;0,45756815130397593;1,0;p_max
386;NCS;4000;115;100,0;100,0;0,0;0,46624870685953207;1,0;p_max
386;NCS;4005;120;0,0;0,0;0,0;0,47492926241508765;1,0;p_max
386;NCS;4010;125;100,0;100,0;0,0;0,47492926241508765;1,0;p_max
386;NCS;4015;130;0,0;0,0;0,0;0,48360981797064323;1,0;p_max
386;NCS;4020;135;100,0;100,0;0,0;0,48360981797064323;1,0;p_max
386;NCS;4025;140;100,0;100,0;0,0;0,4922903735261988;1,0;p_max
386;NCS;4030;145;100,0;100,0;0,0;0,5009709290817543;1,0;p_max
386;NCS;4035;150;100,0;100,0;0,0;0,5096514846373099;1,0;p_max
386;NCS;4040;155;100,0;100,0;0,0;0,5183320401928654;1,0;p_max
386;NCS;4045;160;100,0;100,0;0,0;0,527012595748421;1,0;p_max
386;NCS;4050;165;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4055;170;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4060;175;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4065;180;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4070;185;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4075;190;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4080;195;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4085;200;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4090;205;0,0;0,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4095;210;100,0;100,0;0,0;0,5356931513039765;1,0;p_max
386;NCS;4100;215;0,0;0,0;0,0;0,5443737068595321;1,0;p_max
386;NCS;4105;220;100,0;100,0;0,0;0,5443737068595321;1,0;p_max
386;NCS;4110;225;0,0;0,0;0,0;0,5530542624150877;1,0;p_max
386;NCS;4115;230;0,0;0,0;0,0;0,5530542624150877;1,0;p_max
386;NCS;4120;235;0,0;0,0;0,0;0,5530542624150876;1,0;p_max
386;NCS;4125;240;100,0;100,0;0,0;0,5530542624150876;1,0;p_max
386;NCS;4130;245;100,0;100,0;0,0;0,5617348179706432;1,0;p_max
386;NCS;4135;250;100,0;100,0;0,0;0,5704153735261988;1,0;p_max
386;NCS;4140;255;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4145;260;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4150;265;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4155;270;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4160;275;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4165;280;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4170;285;0,0;0,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4175;290;100,0;100,0;0,0;0,5790959290817543;1,0;p_max
386;NCS;4180;295;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4185;300;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4190;305;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4195;310;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4200;315;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4205;320;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4210;325;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4215;330;0,0;0,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4220;335;100,0;100,0;0,0;0,5877764846373099;1,0;p_max
386;NCS;4225;340;100,0;100,0;0,0;0,5964570401928655;1,0;p_max
386;NCS;4230;345;0,0;0,0;0,0;0,6051375957484211;1,0;p_max
386;NCS;4235;350;100,0;100,0;0,0;0,6051375957484211;1,0;p_max
386;NCS;4240;355;0,0;0,0;0,0;0,6138181513039765;1,0;p_max
386;NCS;4245;360;100,0;100,0;0,0;0,6138181513039765;1,0;p_max
386;NCS;4250;365;0,0;0,0;0,0;0,6224987068595321;1,0;p_max
386;NCS;4255;370;100,0;100,0;0,0;0,6224987068595321;1,0;p_max
386;NCS;4260;375;100,0;100,0;0,0;0,6311792624150877;1,0;p_max
386;NCS;4265;380;0,0;0,0;0,0;0,6398598179706433;1,0;p_max
386;NCS;4270;385;100,0;100,0;0,0;0,6398598179706433;1,0;p_max
386;NCS;4275;390;0,0;0,0;0,0;0,6485403735261989;1,0;p_max
386;NCS;4280;395;100,0;100,0;0,0;0,6485403735261988;1,0;p_max
386;NCS;4285;400;0,0;0,0;0,0;0,6572209290817543;1,0;p_max
386;NCS;4290;405;0,0;0,0;0,0;0,6572209290817543;1,0;p_max
386;NCS;4295;410;0,0;0,0;0,0;0,6572209290817543;1,0;p_max
386;NCS;4300;415;100,0;100,0;0,0;0,6572209290817543;1,0;p_max
386;NCS;4305;420;100,0;100,0;0,0;0,6659014846373099;1,0;p_max
386;NCS;4310;425;0,0;0,0;0,0;0,6745820401928655;1,0;p_max
386;NCS;4315;430;0,0;0,0;0,0;0,6745820401928655;1,0;p_max
386;NCS;4320;435;0,0;0,0;0,0;0,6745820401928656;1,0;p_max
386;NCS;4325;440;0,0;0,0;0,0;0,6745820401928656;1,0;p_max
386;NCS;4330;445;100,0;100,0;0,0;0,6745820401928656;1,0;p_max
386;NCS;4335;450;100,0;100,0;0,0;0,6832625957484212;1,0;p_max
386;NCS;4340;455;100,0;100,0;0,0;0,6919431513039767;1,0;p_max
386;NCS;4345;460;100,0;100,0;0,0;0,7006237068595322;1,0;p_max
386;NCS;4350;465;0,0;0,0;0,0;0,7093042624150878;1,0;p_max
386;NCS;4355;470;100,0;100,0;0,0;0,7093042624150878;1,0;p_max
386;NCS;4360;475;0,0;0,0;0,0;0,7179848179706434;1,0;p_max
386;NCS;4365;480;100,0;100,0;0,0;0,7179848179706434;1,0;p_max
386;NCS;4370;485;100,0;100,0;0,0;0,726665373526199;1,0;p_max
386;NCS;4375;490;100,0;100,0;0,0;0,7353459290817546;1,0;p_max
386;NCS;4380;495;0,0;0,0;0,0;0,7440264846373101;1,0;p_max
386;NCS;4385;500;0,0;0,0;0,0;0,7440264846373101;1,0;p_max
386;NCS;4390;505;95,0;95,0;0,0;0,7440264846373101;1,0;p_max
386;NCS;4395;510;100,0;100,0;0,0;0,7522730124150879;1,0;p_max
386;NCS;4400;515;100,0;100,0;0,0;0,7609535679706434;1,0;p_max
386;NCS;4405;520;0,0;0,0;0,0;0,769634123526199;1,0;p_max
386;NCS;4410;525;0,0;0,0;0,0;0,769634123526199;1,0;p_max
386;NCS;4415;530;0,0;0,0;0,0;0,769634123526199;1,0;p_max
386;NCS;4420;535;100,0;100,0;0,0;0,769634123526199;1,0;p_max
386;NCS;4425;540;;;;0,7783146790817546;;p_max
387;MCS;3895;0;0,0;0,0;0,0;0,272981357847832;1,0;p_max
387;MCS;3900;5;0,0;0,0;0,0;0,272981357847832;1,0;p_max
387;MCS;3905;10;0,0;0,0;0,0;0,272981357847832;1,0;p_max
387;MCS;3910;15;1000,0;1000,0;0,0;0,27298135784783195;1,0;p_max
387;MCS;3915;20;645,0;645,0;0,0;0,3597869134033875;1,0;p_max
387;MCS;3920;25;195,0;195,0;0,0;0,41577649673672085;1,0;p_max
387;MCS;3925;30;191,45475759297614;191,45475759297614;0,0;0,43270358007005416;1,0;p_max
387;MCS;3930;35;995,0;995,0;0,0;0,4493229166666667;1,0;p_max
387;MCS;3935;40;1000,0;1000,0;0,0;0,5356944444444445;1,0;p_max
387;MCS;3940;45;;;;0,6225;;p_max
388;MCS;3900;0;1000,0;1000,0;0,0;0,254019526551948;1,0;p_max
388;MCS;3905;5;0,0;0,0;0,0;0,36976026729268874;1,0;p_max
388;MCS;3910;10;0,0;0,0;0,0;0,36976026729268874;1,0;p_max
388;MCS;3915;15;0,0;0,0;0,0;0,36976026729268874;1,0;p_max
388;MCS;3920;20;1000,0;1000,0;0,0;0,36976026729268874;1,0;p_max
388;MCS;3925;25;1000,0;1000,0;0,0;0,4855010080334295;1,0;p_max
388;MCS;3930;30;1000,0;1000,0;0,0;0,6012417487741702;1,0;p_max
388;MCS;3935;35;544,4712905911691;544,4712905911691;0,0;0,716982489514911;1,0;p_max
388;MCS;3940;40;0,0;0,0;0,0;0,78;1,0;p_max
388;MCS;3945;45;;;;0,78;;p_max
389;NCS;3900;0;0,0;0,0;0,0;0,254803133680498;1,0;p_max
389;NCS;3905;5;0,0;0,0;0,0;0,254803133680498;1,0;p_max
389;NCS;3910;10;0,0;0,0;0,0;0,254803133680498;1,0;p_max
389;NCS;3915;15;100,0;100,0;0,0;0,25480313368049806;1,0;p_max
389;NCS;3920;20;100,0;100,0;0,0;0,26348368923605364;1,0;p_max
389;NCS;3925;25;0,0;0,0;0,0;0,27216424479160917;1,0;p_max
389;NCS;3930;30;100,0;100,0;0,0;0,27216424479160917;1,0;p_max
389;NCS;3935;35;100,0;100,0;0,0;0,28084480034716497;1,0;p_max
389;NCS;3940;40;100,0;100,0;0,0;0,28952535590272055;1,0;p_max
389;NCS;3945;45;0,0;0,0;0,0;0,2982059114582761;1,0;p_max
389;NCS;3950;50;100,0;100,0;0,0;0,2982059114582761;1,0;p_max
389;NCS;3955;55;100,0;100,0;0,0;0,30688646701383165;1,0;p_max
389;NCS;3960;60;100,0;100,0;0,0;0,31556702256938723;1,0;p_max
389;NCS;3965;65;100,0;100,0;0,0;0,32424757812494276;1,0;p_max
389;NCS;3970;70;100,0;100,0;0,0;0,33292813368049834;1,0;p_max
389;NCS;3975;75;95,0;95,0;0,0;0,3416086892360538;1,0;p_max
389;NCS;3980;80;0,0;0,0;0,0;0,3498552170138316;1,0;p_max
389;NCS;3985;85;100,0;100,0;0,0;0,3498552170138316;1,0;p_max
389;NCS;3990;90;100,0;100,0;0,0;0,3585357725693872;1,0;p_max
389;NCS;3995;95;100,0;100,0;0,0;0,3672163281249427;1,0;p_max
389;NCS;4000;100;0,0;0,0;0,0;0,3758968836804983;1,0;p_max
389;NCS;4005;105;0,0;0,0;0,0;0,3758968836804983;1,0;p_max
389;NCS;4010;110;95,0;95,0;0,0;0,3758968836804983;1,0;p_max
389;NCS;4015;115;0,0;0,0;0,0;0,3841434114582763;1,0;p_max
389;NCS;4020;120;95,0;95,0;0,0;0,3841434114582763;1,0;p_max
389;NCS;4025;125;0,0;0,0;0,0;0,3923899392360541;1,0;p_max
389;NCS;4030;130;0,0;0,0;0,0;0,3923899392360541;1,0;p_max
389;NCS;4035;135;100,0;100,0;0,0;0,3923899392360541;1,0;p_max
389;NCS;4040;140;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4045;145;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4050;150;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4055;155;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4060;160;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4065;165;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4070;170;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4075;175;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4080;180;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4085;185;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4090;190;0,0;0,0;0,0;0,40107049479160967;1,0;p_max
389;NCS;4095;195;100,0;100,0;0,0;0,4010704947916096;1,0;p_max
389;NCS;4100;200;0,0;0,0;0,0;0,4097510503471652;1,0;p_max
389;NCS;4105;205;100,0;100,0;0,0;0,4097510503471652;1,0;p_max
389;NCS;4110;210;0,0;0,0;0,0;0,41843160590272077;1,0;p_max
389;NCS;4115;215;0,0;0,0;0,0;0,41843160590272077;1,0;p_max
389;NCS;4120;220;0,0;0,0;0,0;0,41843160590272077;1,0;p_max
389;NCS;4125;225;100,0;100,0;0,0;0,41843160590272077;1,0;p_max
389;NCS;4130;230;100,0;100,0;0,0;0,42711216145827635;1,0;p_max
389;NCS;4135;235;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4140;240;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4145;245;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4150;250;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4155;255;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4160;260;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4165;265;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4170;270;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4175;275;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4180;280;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4185;285;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4190;290;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4195;295;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4200;300;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4205;305;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4210;310;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4215;315;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4220;320;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4225;325;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4230;330;0,0;0,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4235;335;100,0;100,0;0,0;0,4357927170138319;1,0;p_max
389;NCS;4240;340;0,0;0,0;0,0;0,44447327256938746;1,0;p_max
389;NCS;4245;345;100,0;100,0;0,0;0,44447327256938746;1,0;p_max
389;NCS;4250;350;0,0;0,0;0,0;0,45315382812494304;1,0;p_max
389;NCS;4255;355;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4260;360;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4265;365;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4270;370;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4275;375;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4280;380;0,0;0,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4285;385;100,0;100,0;0,0;0,453153828124943;1,0;p_max
389;NCS;4290;390;0,0;0,0;0,0;0,46183438368049856;1,0;p_max
389;NCS;4295;395;0,0;0,0;0,0;0,46183438368049856;1,0;p_max
389;NCS;4300;400;0,0;0,0;0,0;0,46183438368049856;1,0;p_max
389;NCS;4305;405;100,0;100,0;0,0;0,46183438368049856;1,0;p_max
389;NCS;4310;410;0,0;0,0;0,0;0,47051493923605414;1,0;p_max
389;NCS;4315;415;0,0;0,0;0,0;0,47051493923605414;1,0;p_max
389;NCS;4320;420;0,0;0,0;0,0;0,47051493923605414;1,0;p_max
389;NCS;4325;425;0,0;0,0;0,0;0,47051493923605414;1,0;p_max
389;NCS;4330;430;0,0;0,0;0,0;0,47051493923605414;1,0;p_max
389;NCS;4335;435;0,0;0,0;0,0;0,4705149392360543;1,0;p_max
389;NCS;4340;440;0,0;0,0;0,0;0,4705149392360543;1,0;p_max
389;NCS;4345;445;100,0;100,0;0,0;0,4705149392360543;1,0;p_max
389;NCS;4350;450;0,0;0,0;0,0;0,4791954947916099;1,0;p_max
389;NCS;4355;455;100,0;100,0;0,0;0,47919549479160983;1,0;p_max
389;NCS;4360;460;0,0;0,0;0,0;0,4878760503471654;1,0;p_max
389;NCS;4365;465;100,0;100,0;0,0;0,4878760503471654;1,0;p_max
389;NCS;4370;470;100,0;100,0;0,0;0,496556605902721;1,0;p_max
389;NCS;4375;475;100,0;100,0;0,0;0,5052371614582765;1,0;p_max
389;NCS;4380;480;100,0;100,0;0,0;0,513917717013832;1,0;p_max
389;NCS;4385;485;95,0;95,0;0,0;0,5225982725693876;1,0;p_max
389;NCS;4390;490;100,0;100,0;0,0;0,5308448003471654;1,0;p_max
389;NCS;4395;495;100,0;100,0;0,0;0,5395253559027209;1,0;p_max
389;NCS;4400;500;100,0;100,0;0,0;0,5482059114582765;1,0;p_max
389;NCS;4405;505;0,0;0,0;0,0;0,556886467013832;1,0;p_max
389;NCS;4410;510;0,0;0,0;0,0;0,556886467013832;1,0;p_max
