LKW_ID;Ladetyp;Zeit;Ladezeit;Leistung;Pplus;Pminus;SOC;X;z;Ladestrategie
11;HPC;750;40;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
11;HPC;755;45;;;;0,6900000000000001;;;p_max
12;HPC;715;0;350,0;350,0;0,0;0,4083392166316497;1,0;1,0;p_max
12;HPC;720;5;350,0;350,0;0,0;0,4430614388538719;1,0;1,0;p_max
12;HPC;725;10;350,0;350,0;0,0;0,47778366107609566;1,0;1,0;p_max
12;HPC;730;15;350,0;350,0;0,0;0,5125058832983179;1,0;1,0;p_max
12;HPC;735;20;350,0;350,0;0,0;0,5472281055205401;1,0;1,0;p_max
12;HPC;740;25;350,0;350,0;0,0;0,5819503277427623;1,0;1,0;p_max
12;HPC;745;30;350,0;350,0;0,0;0,6166725499649846;1,0;1,0;p_max
12;HPC;750;35;350,0;350,0;0,0;0,6513947721872068;1,0;1,0;p_max
12;HPC;755;40;39,14069635295655;39,14069635295655;0,0;0,686116994409429;1,0;1,0;p_max
12;HPC;760;45;;;;0,6900000000000001;;;p_max
13;HPC;720;0;350,0;350,0;0,0;0,4207705789444759;1,0;1,0;p_max
13;HPC;725;5;350,0;350,0;0,0;0,4554928011666981;1,0;1,0;p_max
13;HPC;730;10;350,0;350,0;0,0;0,4902150233889203;1,0;1,0;p_max
13;HPC;735;15;350,0;350,0;0,0;0,5249372456111425;1,0;1,0;p_max
13;HPC;740;20;350,0;350,0;0,0;0,5596594678333647;1,0;1,0;p_max
13;HPC;745;25;350,0;350,0;0,0;0,5943816900555869;1,0;1,0;p_max
13;HPC;750;30;350,0;350,0;0,0;0,6291039122778092;1,0;1,0;p_max
13;HPC;755;35;263,832564239684;263,832564239684;0,0;0,6638261345000338;1,0;1,0;p_max
13;HPC;760;40;0,0;0,0;0,0;0,6900000000000025;1,0;1,0;p_max
13;HPC;765;45;;;;0,6900000000000025;;;p_max
14;MCS;725;0;1000,0;1000,0;0,0;0,3702723686587383;1,0;1,0;p_max
14;MCS;730;5;1000,0;1000,0;0,0;0,48601310939947906;1,0;1,0;p_max
14;MCS;735;10;1000,0;1000,0;0,0;0,6017538501402198;1,0;1,0;p_max
14;MCS;740;15;540,0467347885011;540,0467347885011;0,0;0,7174945908809605;1,0;1,0;p_max
14;MCS;745;20;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
14;MCS;750;25;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
14;MCS;755;30;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
14;MCS;760;35;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
14;MCS;765;40;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
14;MCS;770;45;;;;0,7799999999999999;;;p_max
15;MCS;730;0;1000,0;1000,0;0,0;0,4005512863264475;1,0;1,0;p_max
15;MCS;735;5;1000,0;1000,0;0,0;0,5162920270671882;1,0;1,0;p_max
15;MCS;740;10;1000,0;1000,0;0,0;0,6320327678079289;1,0;1,0;p_max
15;MCS;745;15;278,43688613949394;278,43688613949394;0,0;0,7477735085486696;1,0;1,0;p_max
15;MCS;750;20;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
15;MCS;755;25;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
15;MCS;760;30;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
15;MCS;765;35;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
15;MCS;770;40;0,0;0,0;0,0;0,7799999999999999;1,0;1,0;p_max
15;MCS;775;45;;;;0,7799999999999999;;;p_max
16;HPC;735;0;350,0;350,0;0,0;0,3982136042355622;1,0;1,0;p_max
16;HPC;740;5;350,0;350,0;0,0;0,4285955486800066;1,0;1,0;p_max
16;HPC;745;10;350,0;350,0;0,0;0,458977493124451;1,0;1,0;p_max
16;HPC;750;15;350,0;350,0;0,0;0,48935943756889544;1,0;1,0;p_max
16;HPC;755;20;350,0;350,0;0,0;0,5197413820133399;1,0;1,0;p_max
16;HPC;760;25;350,0;350,0;0,0;0,5501233264577843;1,0;1,0;p_max
16;HPC;765;30;350,0;350,0;0,0;0,5805052709022287;1,0;1,0;p_max
16;HPC;770;35;133,77927920632442;133,77927920632442;0,0;0,6108872153466738;1,0;1,0;p_max
16;HPC;775;40;0,0;0,0;0,0;0,6225000000000006;1,0;1,0;p_max
16;HPC;780;45;;;;0,6225000000000006;;;p_max
17;HPC;745;0;350,0;350,0;0,0;0,4373212356676128;1,0;1,0;p_max
17;HPC;750;5;350,0;350,0;0,0;0,472043457889835;1,0;1,0;p_max
17;HPC;755;10;350,0;350,0;0,0;0,5067656801120572;1,0;1,0;p_max
17;HPC;760;15;350,0;350,0;0,0;0,5414879023342795;1,0;1,0;p_max
17;HPC;765;20;350,0;350,0;0,0;0,5762101245565017;1,0;1,0;p_max
17;HPC;770;25;350,0;350,0;0,0;0,6109323467787239;1,0;1,0;p_max
17;HPC;775;30;350,0;350,0;0,0;0,6456545690009461;1,0;1,0;p_max
17;HPC;780;35;97,00194447046397;97,00194447046397;0,0;0,6803767912231738;1,0;1,0;p_max
17;HPC;785;40;0,0;0,0;0,0;0,6900000000000056;1,0;1,0;p_max
17;HPC;790;45;;;;0,6900000000000056;;;p_max
18;MCS;750;0;1000,0;1000,0;0,0;0,3027116700572047;1,0;1,0;p_max
18;MCS;755;5;1000,0;1000,0;0,0;0,3895172256127602;1,0;1,0;p_max
18;MCS;760;10;1000,0;1000,0;0,0;0,4763227811683157;1,0;1,0;p_max
18;MCS;765;15;683,9615609410024;683,9615609410024;0,0;0,5631283367238713;1,0;1,0;p_max
18;MCS;770;20;0,0;0,0;0,0;0,6224999999999999;1,0;1,0;p_max
18;MCS;775;25;0,0;0,0;0,0;0,6224999999999999;1,0;1,0;p_max
18;MCS;780;30;0,0;0,0;0,0;0,6224999999999999;1,0;1,0;p_max
18;MCS;785;35;0,0;0,0;0,0;0,6224999999999999;1,0;1,0;p_max
18;MCS;790;40;0,0;0,0;0,0;0,6224999999999999;1,0;1,0;p_max
18;MCS;795;45;;;;0,6224999999999999;;;p_max
19;MCS;815;0;1000,0;1000,0;0,0;0,276883825348819;1,0;1,0;p_max
19;MCS;820;5;1000,0;1000,0;0,0;0,3760901745551682;1,0;1,0;p_max
19;MCS;825;10;1000,0;1000,0;0,0;0,4752965237615174;1,0;1,0;p_max
19;MCS;830;15;1000,0;1000,0;0,0;0,5745028729678666;1,0;1,0;p_max
19;MCS;835;20;164,21104048390498;164,21104048390498;0,0;0,6737092221742158;1,0;1,0;p_max
19;MCS;840;25;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
19;MCS;845;30;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
19;MCS;850;35;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
19;MCS;855;40;0,0;0,0;0,0;0,6900000000000001;1,0;1,0;p_max
19;MCS;860;45;;;;0,6900000000000001;;;p_max
20;NCS;925;0;100,0;100,0;0,0;0,2989502905827536;1,0;1,0;p_max
20;NCS;930;5;100,0;100,0;0,0;0,31052436465682764;1,0;1,0;p_max
20;NCS;935;10;100,0;100,0;0,0;0,3220984387309017;1,0;1,0;p_max
20;NCS;940;15;100,0;100,0;0,0;0,3336725128049758;1,0;1,0;p_max
20;NCS;945;20;100,0;100,0;0,0;0,34524658687904985;1,0;1,0;p_max
20;NCS;950;25;100,0;100,0;0,0;0,3568206609531239;1,0;1,0;p_max
20;NCS;955;30;100,0;100,0;0,0;0,368394735027198;1,0;1,0;p_max
20;NCS;960;35;100,0;100,0;0,0;0,37996880910127206;1,0;1,0;p_max
20;NCS;965;40;100,0;100,0;0,0;0,39154288317534613;1,0;1,0;p_max
20;NCS;970;45;100,0;100,0;0,0;0,4031169572494202;1,0;1,0;p_max
20;NCS;975;50;100,0;100,0;0,0;0,4146910313234943;1,0;1,0;p_max
20;NCS;980;55;100,0;100,0;0,0;0,42626510539756834;1,0;1,0;p_max
20;NCS;985;60;100,0;100,0;0,0;0,4378391794716424;1,0;1,0;p_max
20;NCS;990;65;100,0;100,0;0,0;0,4494132535457165;1,0;1,0;p_max
20;NCS;995;70;100,0;100,0;0,0;0,46098732761979055;1,0;1,0;p_max
20;NCS;1000;75;100,0;100,0;0,0;0,4725614016938646;1,0;1,0;p_max
20;NCS;1005;80;100,0;100,0;0,0;0,4841354757679387;1,0;1,0;p_max
20;NCS;1010;85;100,0;100,0;0,0;0,49570954984201276;1,0;1,0;p_max
20;NCS;1015;90;100,0;100,0;0,0;0,5072836239160868;1,0;1,0;p_max
20;NCS;1020;95;100,0;100,0;0,0;0,5188576979901609;1,0;1,0;p_max
20;NCS;1025;100;100,0;100,0;0,0;0,530431772064235;1,0;1,0;p_max
20;NCS;1030;105;100,0;100,0;0,0;0,542005846138309;1,0;1,0;p_max
20;NCS;1035;110;100,0;100,0;0,0;0,5535799202123831;1,0;1,0;p_max
20;NCS;1040;115;100,0;100,0;0,0;0,5651539942864572;1,0;1,0;p_max
20;NCS;1045;120;100,0;100,0;0,0;0,5767280683605313;1,0;1,0;p_max
20;NCS;1050;125;100,0;100,0;0,0;0,5883021424346053;1,0;1,0;p_max
20;NCS;1055;130;100,0;100,0;0,0;0,5998762165086794;1,0;1,0;p_max
